Id	WT30_a	WT30_b	WT30_c	WT37_a	WT37_b	WT37_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WT37_a	norm.WT37_b	norm.WT37_c	baseMean	WT	WT37	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_00051	5699	3768	3958	2971	3821	5768	5699	3768	3958	2971	3821	5768	4330.83	4475	4187	0.936	-0.096	0.813791881695565	0.999999471897794	0.0816	0.1414	0.1197	0.1197	TRUE	0.6807
CNAG_00052	6657	2888	2204	13975	1821	1670	6657	2888	2204	13975	1821	1670	4869.17	3916	5822	1.487	0.572	NA	NA	0.7929	0.1413	0.335	0.7929	TRUE	18.2832
CNAG_00053	1029	536	638	411	687	931	1029	536	638	411	687	931	705.33	734	676	0.921	-0.119	0.789981750128804	0.999999471897794	0.1345	0.1455	0.1417	0.1417	TRUE	0.2474
CNAG_00054	2232	1535	1035	4006	845	789	2232	1535	1035	4006	845	789	1740.33	1601	1880	1.175	0.232	0.691192762909063	0.999999471897794	0.5027	0.1426	0.2454	0.2454	TRUE	2.8487
CNAG_00055	3249	1921	2104	1190	1371	1747	3249	1921	2104	1190	1371	1747	1930.33	2425	1436	0.592	-0.756	0.0553370263078379	0.730594574635798	0.0628	0.1424	0.1115	0.1115	TRUE	1.0726
CNAG_00056	3097	1789	1641	1717	1668	2300	3097	1789	1641	1717	1668	2300	2035.33	2176	1895	0.871	-0.199	0.623770527917734	0.999999471897794	0.0792	0.1423	0.1184	0.1184	TRUE	1.6621
CNAG_00057	37458	16754	10906	53946	8259	9881	37458	16754	10906	53946	8259	9881	22867.33	21706	24029	1.107	0.147	0.878734774441643	0.999999471897794	0.6659	0.1407	0.2996	0.6659	TRUE	4.3572
CNAG_00058	12793	7207	7929	8220	7997	11411	12793	7207	7929	8220	7997	11411	9259.5	9310	9209	0.989	-0.016	0.96869860442391	0.999999471897794	0.06	0.141	0.1143	0.1143	TRUE	1.309
CNAG_00059	149	82	210	65	294	404	149	82	210	65	294	404	200.67	147	254	1.73	0.791	0.178166494831922	0.999999471897794	0.433	0.158	0.2433	0.2433	TRUE	0.3396
CNAG_00060	2149	624	919	1054	1156	1548	2149	624	919	1054	1156	1548	1241.67	1231	1253	1.018	0.026	0.957798550050113	0.999999471897794	0.2153	0.1434	0.1674	0.1674	TRUE	1.8133
CNAG_00061	83194	44078	43021	50446	28742	41236	83194	44078	43021	50446	28742	41236	48452.83	56764	40141	0.707	-0.5	0.238987008999982	0.999999471897794	0.1181	0.1407	0.1299	0.1299	TRUE	1.103
CNAG_00062	10562	8283	7539	7716	6168	9213	10562	8283	7539	7716	6168	9213	8246.83	8795	7699	0.875	-0.192	0.607841976927964	0.999999471897794	0.0334	0.141	0.1007	0.1007	TRUE	0.2253
CNAG_00063	1889	1172	1424	606	1238	1519	1889	1172	1424	606	1238	1519	1308	1495	1121	0.75	-0.415	0.34487616260204	0.999999471897794	0.1298	0.1433	0.1386	0.1386	TRUE	0.8395
CNAG_00064	3633	2589	3377	1889	2191	2776	3633	2589	3377	1889	2191	2776	2742.5	3200	2285	0.714	-0.486	0.195182783594323	0.999999471897794	0.0334	0.1419	0.1009	0.1009	TRUE	0.4275
CNAG_00065	18788	9018	10053	10810	8680	12380	18788	9018	10053	10810	8680	12380	11621.5	12620	10623	0.842	-0.248	0.5507107759819	0.999999471897794	0.1043	0.1409	0.1248	0.1248	TRUE	2.2354
CNAG_00066	4958	2717	2265	4924	2745	3923	4958	2717	2265	4924	2745	3923	3588.67	3313	3864	1.166	0.222	0.610051005312164	0.999999471897794	0.1258	0.1416	0.136	0.136	TRUE	0.5821
CNAG_00067	4894	4089	4972	3204	3779	4504	4894	4089	4972	3204	3779	4504	4240.33	4652	3829	0.823	-0.281	0.438525810983826	0.999999471897794	0.0196	0.1414	0.0944	0.0944	TRUE	0.2895
CNAG_00068	763	529	638	253	522	900	763	529	638	253	522	900	600.83	643	558	0.868	-0.204	0.668766540937327	0.999999471897794	0.1957	0.1464	0.1629	0.1629	TRUE	0.3433
CNAG_00069	73	57	74	73	98	113	73	57	74	73	98	113	81.33	68	95	1.392	0.477	0.280480928151943	0.999999471897794	0.0229	0.1835	0.1283	0.1283	TRUE	0.2904
CNAG_00070	3287	1501	1553	1782	1825	2578	3287	1501	1553	1782	1825	2578	2087.67	2114	2062	0.975	-0.036	0.934020571558636	0.999999471897794	0.1129	0.1423	0.1353	0.1353	TRUE	2.8552
CNAG_00072	9897	6482	5822	6999	4276	6453	9897	6482	5822	6999	4276	6453	6654.83	7400	5909	0.799	-0.325	0.418784319987474	0.999999471897794	0.0732	0.1411	0.116	0.116	TRUE	1.0635
CNAG_00073	11202	7362	6407	7337	5069	7060	11202	7362	6407	7337	5069	7060	7406.17	8324	6489	0.78	-0.359	0.362451899255241	0.999999471897794	0.0645	0.1411	0.112	0.112	TRUE	1.1177
CNAG_00074	10532	7209	6292	9370	5245	7430	10532	7209	6292	9370	5245	7430	7679.67	8011	7348	0.917	-0.125	0.757925349170238	0.999999471897794	0.0647	0.141	0.1176	0.1176	TRUE	0.2853
CNAG_00075	6965	3442	3840	5346	2385	2820	6965	3442	3840	5346	2385	2820	4133	4749	3517	0.741	-0.433	0.341339690660516	0.999999471897794	0.1734	0.1414	0.1492	0.1492	TRUE	2.5175
CNAG_00076	2768	1738	1688	1493	1960	2641	2768	1738	1688	1493	1960	2641	2048	2065	2031	0.984	-0.023	0.954067736225583	0.999999471897794	0.0788	0.1423	0.1193	0.1193	TRUE	0.4103
CNAG_00077	10897	5823	4876	9096	8923	13232	10897	5823	4876	9096	8923	13232	8807.83	7199	10417	1.447	0.533	0.213140246191697	0.999999471897794	0.1247	0.141	0.132	0.132	TRUE	2.4659
CNAG_00078	2315	1476	1490	949	1412	2250	2315	1476	1490	949	1412	2250	1648.67	1760	1537	0.873	-0.196	0.652800672873162	0.999999471897794	0.123	0.1427	0.1358	0.1358	TRUE	0.5014
CNAG_00079	2173	1302	1327	719	527	605	2173	1302	1327	719	527	605	1108.83	1601	617	0.385	-1.375	0.000488377769532001	0.0379755817342987	0.0585	0.1437	0.111	0.111	TRUE	1.1802
CNAG_00080	93	66	95	265	190	228	93	66	95	265	190	228	156.17	85	228	2.689	1.427	0.000537692183705304	0.0392460385605643	0.0245	0.1629	0.1144	0.1144	TRUE	0.152
CNAG_00081	6640	4339	4142	4193	3257	5204	6640	4339	4142	4193	3257	5204	4629.17	5040	4218	0.837	-0.257	0.514512118790286	0.999999471897794	0.063	0.1413	0.1118	0.1118	TRUE	0.453
CNAG_00082	2678	1429	1493	1738	1533	2098	2678	1429	1493	1738	1533	2098	1828.17	1867	1790	0.959	-0.061	0.880955394352214	0.999999471897794	0.069	0.1425	0.1181	0.1181	TRUE	1.7477
CNAG_00083	3078	2324	2220	1475	1702	2432	3078	2324	2220	1475	1702	2432	2205.17	2541	1870	0.736	-0.442	0.252931376310187	0.999999471897794	0.0521	0.1422	0.1075	0.1075	TRUE	0.8369
CNAG_00084	7506	4356	4474	3621	4950	7788	7506	4356	4474	3621	4950	7788	5449.17	5445	5453	1.001	0.002	0.996243365333022	0.999999471897794	0.1038	0.1412	0.1339	0.1339	TRUE	0.5666
CNAG_00085	929	834	965	542	787	1065	929	834	965	542	787	1065	853.67	909	798	0.878	-0.188	0.635047576351924	0.999999471897794	0.0567	0.1447	0.1124	0.1124	TRUE	0.2497
CNAG_00086	1855	1261	1449	488	2005	3053	1855	1261	1449	488	2005	3053	1685.17	1522	1849	1.215	0.281	0.605245778183035	0.999999471897794	0.3609	0.1427	0.2122	0.2122	TRUE	0.2575
CNAG_00087	4920	2763	2312	3705	2392	3175	4920	2763	2312	3705	2392	3175	3211.17	3332	3091	0.928	-0.108	0.797160576652585	0.999999471897794	0.0937	0.1417	0.1277	0.1277	TRUE	1.534
CNAG_00088	9889	8910	9644	8140	5995	8062	9889	8910	9644	8140	5995	8062	8440	9481	7399	0.78	-0.358	0.317748296919068	0.999999471897794	0.0148	0.141	0.0923	0.0923	TRUE	0.3364
CNAG_00089	1586	987	1404	684	1287	1942	1586	987	1404	684	1287	1942	1315	1326	1304	0.984	-0.023	0.958713553694888	0.999999471897794	0.153	0.1432	0.1465	0.1465	TRUE	0.2089
